Board code:CASCO_EIOCOM2  
Serial number:00001678901234567855
Mac address A:00.16.9b.02.40.21
Mac address B:00.16.9b.02.40.22
line:504 task_prio:15 id:25 file_crc:0x3e635212 context:25 can_days:0 can_ms:0
line:268 task_prio:5 id:2 file_crc:0x7e36819f context:10 can_days:0 can_ms:12275
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:1104 task_prio:3 id:6 file_crc:0xfac627ca context:0 can_days:0 can_ms:0
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:106 task_prio:3 id:2 file_crc:0xfac627ca context:69 can_days:0 can_ms:12505
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:106 task_prio:3 id:2 file_crc:0xfac627ca context:230 can_days:0 can_ms:74865
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:1242 task_prio:2 id:10 file_crc:0x8a00d74a context:0 can_days:0 can_ms:382660
line:1313 task_prio:2 id:75 file_crc:0x8a00d74a context:1 can_days:0 can_ms:7110455
line:670 task_prio:1 id:72 file_crc:0x8a00d74a context:11 can_days:0 can_ms:7110495
line:2327 task_prio:8 id:79 file_crc:0xd742973f context:0 can_days:0 can_ms:0
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:532 task_prio:2 id:19 file_crc:0x3c759cbb context:1 can_days:0 can_ms:13355
line:1436 task_prio:255 id:26 file_crc:0xfbec9990 context:4 can_days:0 can_ms:0
line:670 task_prio:12 id:72 file_crc:0x8a00d74a context:16 can_days:0 can_ms:26535
line:2327 task_prio:8 id:79 file_crc:0xd742973f context:0 can_days:0 can_ms:0
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:532 task_prio:2 id:19 file_crc:0x3c759cbb context:1 can_days:0 can_ms:26605
line:1436 task_prio:255 id:26 file_crc:0xfbec9990 context:4 can_days:0 can_ms:0
line:1313 task_prio:2 id:75 file_crc:0x8a00d74a context:1 can_days:0 can_ms:275605
line:670 task_prio:12 id:72 file_crc:0x8a00d74a context:12 can_days:0 can_ms:275875
line:2327 task_prio:8 id:79 file_crc:0xd742973f context:0 can_days:0 can_ms:0
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:1313 task_prio:2 id:75 file_crc:0x8a00d74a context:1 can_days:0 can_ms:4246305
line:670 task_prio:1 id:72 file_crc:0x8a00d74a context:11 can_days:0 can_ms:4246455
line:2327 task_prio:8 id:79 file_crc:0xd742973f context:0 can_days:0 can_ms:0
line:1441 task_prio:255 id:25 file_crc:0xfbec9990 context:25 can_days:0 can_ms:0
line:106 task_prio:3 id:2 file_crc:0xfac627ca context:86 can_days:0 can_ms:4500020
line:1436 task_prio:255 id:26 file_crc:0xfbec9990 context:4 can_days:0 can_ms:0
line:106 task_prio:3 id:2 file_crc:0xfac627ca context:235 can_days:0 can_ms:7245
line:1436 task_prio:255 id:26 file_crc:0xfbec9990 context:4 can_days:0 can_ms:0
line:268 task_prio:6 id:2 file_crc:0x7e36819f context:10 can_days:0 can_ms:27470
